/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet05|40|fedrep_moji_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet1|20|fedrep_moji_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet1|30|fedrep_moji_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet1|40|fedrep_moji_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Uniform|20|fedrep_moji_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Uniform|30|fedrep_moji_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Uniform|40|fedrep_moji_Uniform_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet01|20|fedproto_bios_Dirichlet01_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet01|30|fedproto_bios_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet01|40|fedproto_bios_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet05|20|fedproto_bios_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet05|30|fedproto_bios_Dirichlet05_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet05|40|fedproto_bios_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet1|20|fedproto_bios_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet1|30|fedproto_bios_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Dirichlet1|40|fedproto_bios_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Uniform|20|fedproto_bios_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Uniform|30|fedproto_bios_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedProto|bios|Uniform|40|fedproto_bios_Uniform_40c
